Timestamp,Component,Run_ID,Domain,Problem,Planner,Error_Type,Dump_Path
2026-05-02T03:46:29.578175+00:00,PLANNER,1163,barman,instance-13.pddl,madagascar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/1163_TIMEOUT.txt
2026-05-02T03:50:58.367645+00:00,PLANNER,1164,barman,instance-18.pddl,decstar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/1164_TIMEOUT.txt
2026-05-02T03:56:57.810539+00:00,PLANNER,1167,barman,instance-19.pddl,decstar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/1167_TIMEOUT.txt
2026-05-02T04:02:19.128146+00:00,PLANNER,1168,barman,instance-17.pddl,madagascar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/1168_TIMEOUT.txt
2026-05-02T04:02:57.142102+00:00,PLANNER,1169,barman,instance-01.pddl,decstar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/1169_TIMEOUT.txt
2026-05-02T04:08:56.571089+00:00,PLANNER,1171,barman,instance-02.pddl,decstar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/1171_TIMEOUT.txt
2026-05-02T04:13:48.140810+00:00,PLANNER,1173,barman,instance-19.pddl,madagascar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/1173_TIMEOUT.txt
2026-05-02T04:19:48.594461+00:00,PLANNER,1175,barman,instance-01.pddl,madagascar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/1175_TIMEOUT.txt
2026-05-02T04:20:20.736125+00:00,PLANNER,1176,barman,instance-07.pddl,decstar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/1176_TIMEOUT.txt
2026-05-02T04:25:49.042893+00:00,PLANNER,1177,barman,instance-02.pddl,madagascar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/1177_TIMEOUT.txt
2026-05-02T04:26:20.289126+00:00,PLANNER,1178,barman,instance-08.pddl,decstar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/1178_TIMEOUT.txt
2026-05-02T04:31:49.505188+00:00,PLANNER,1179,barman,instance-03.pddl,madagascar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/1179_TIMEOUT.txt
2026-05-02T04:32:19.574530+00:00,PLANNER,1180,barman,instance-09.pddl,decstar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/1180_TIMEOUT.txt
2026-05-02T04:38:18.896712+00:00,PLANNER,1182,barman,instance-11.pddl,decstar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/1182_TIMEOUT.txt
2026-05-02T04:40:28.113777+00:00,PLANNER,1183,barman,instance-07.pddl,madagascar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/1183_TIMEOUT.txt
2026-05-02T04:44:18.299428+00:00,PLANNER,1184,barman,instance-12.pddl,decstar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/1184_TIMEOUT.txt
2026-05-02T04:46:28.585201+00:00,PLANNER,1185,barman,instance-08.pddl,madagascar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/1185_TIMEOUT.txt
2026-05-02T04:50:17.864571+00:00,PLANNER,1188,barman,instance-13.pddl,decstar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/1188_TIMEOUT.txt
2026-05-02T04:54:34.186012+00:00,PLANNER,1190,barman,instance-12.pddl,madagascar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/1190_TIMEOUT.txt
2026-05-02T04:57:35.737369+00:00,PLANNER,1191,barman,instance-16.pddl,decstar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/1191_TIMEOUT.txt
2026-05-02T05:00:34.664605+00:00,PLANNER,1193,barman,instance-13.pddl,madagascar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/1193_TIMEOUT.txt
2026-05-02T05:03:37.801539+00:00,PLANNER,1194,barman,instance-18.pddl,decstar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/1194_TIMEOUT.txt
2026-05-02T05:06:35.135998+00:00,PLANNER,1195,barman,instance-14.pddl,madagascar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/1195_TIMEOUT.txt
2026-05-02T05:09:37.390647+00:00,PLANNER,1196,barman,instance-19.pddl,decstar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/1196_TIMEOUT.txt
2026-05-02T05:12:35.584117+00:00,PLANNER,1199,barman,instance-16.pddl,madagascar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/1199_TIMEOUT.txt
2026-05-02T05:18:36.037739+00:00,PLANNER,1201,barman,instance-17.pddl,madagascar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/1201_TIMEOUT.txt
2026-05-02T05:19:46.173221+00:00,PLANNER,1202,snake,instance-04.pddl,decstar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/1202_TIMEOUT.txt
2026-05-02T05:25:45.872471+00:00,PLANNER,1204,snake,instance-07.pddl,decstar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/1204_TIMEOUT.txt
2026-05-02T05:30:16.840844+00:00,PLANNER,1205,barman,instance-19.pddl,madagascar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/1205_TIMEOUT.txt
2026-05-02T05:31:45.753050+00:00,PLANNER,1209,snake,instance-08.pddl,decstar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/1209_TIMEOUT.txt
2026-05-02T05:37:39.706596+00:00,PLANNER,1210,snake,instance-04.pddl,madagascar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/1210_TIMEOUT.txt
2026-05-02T05:37:45.761923+00:00,PLANNER,1211,snake,instance-09.pddl,decstar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/1211_TIMEOUT.txt
2026-05-02T05:43:45.360550+00:00,PLANNER,1213,snake,instance-11.pddl,decstar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/1213_TIMEOUT.txt
2026-05-02T05:43:57.343787+00:00,PLANNER,1214,snake,instance-08.pddl,madagascar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/1214_TIMEOUT.txt
2026-05-02T05:49:45.581898+00:00,PLANNER,1215,snake,instance-12.pddl,decstar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/1215_TIMEOUT.txt
2026-05-02T05:49:57.826517+00:00,PLANNER,1216,snake,instance-09.pddl,madagascar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/1216_TIMEOUT.txt
2026-05-02T05:55:46.042197+00:00,PLANNER,1218,snake,instance-13.pddl,decstar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/1218_TIMEOUT.txt
2026-05-02T05:57:02.474565+00:00,PLANNER,1219,snake,instance-12.pddl,madagascar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/1219_TIMEOUT.txt
2026-05-02T06:01:45.840888+00:00,PLANNER,1220,snake,instance-14.pddl,decstar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/1220_TIMEOUT.txt
2026-05-02T06:03:03.008047+00:00,PLANNER,1221,snake,instance-13.pddl,madagascar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/1221_TIMEOUT.txt
2026-05-02T06:07:45.247878+00:00,PLANNER,1222,snake,instance-16.pddl,decstar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/1222_TIMEOUT.txt
2026-05-02T06:09:03.531727+00:00,PLANNER,1223,snake,instance-14.pddl,madagascar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/1223_TIMEOUT.txt
2026-05-02T06:13:44.829535+00:00,PLANNER,1224,snake,instance-17.pddl,decstar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/1224_TIMEOUT.txt
2026-05-02T06:15:04.120777+00:00,PLANNER,1225,snake,instance-16.pddl,madagascar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/1225_TIMEOUT.txt
2026-05-02T06:19:44.661723+00:00,PLANNER,1226,snake,instance-18.pddl,decstar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/1226_TIMEOUT.txt
2026-05-02T06:21:04.710975+00:00,PLANNER,1227,snake,instance-17.pddl,madagascar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/1227_TIMEOUT.txt
2026-05-02T06:25:44.374294+00:00,PLANNER,1228,snake,instance-19.pddl,decstar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/1228_TIMEOUT.txt
2026-05-02T06:27:05.354551+00:00,PLANNER,1230,snake,instance-18.pddl,madagascar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/1230_TIMEOUT.txt
2026-05-02T06:33:05.904867+00:00,PLANNER,1233,snake,instance-19.pddl,madagascar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/1233_TIMEOUT.txt
2026-05-02T06:35:56.532685+00:00,PLANNER,1237,snake,instance-04.pddl,decstar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/1237_TIMEOUT.txt
2026-05-02T06:40:08.682132+00:00,PLANNER,1238,snake,instance-04.pddl,madagascar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/1238_TIMEOUT.txt
2026-05-02T06:41:56.206232+00:00,PLANNER,1240,snake,instance-07.pddl,decstar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/1240_TIMEOUT.txt
2026-05-02T06:46:24.685295+00:00,PLANNER,1241,snake,instance-08.pddl,madagascar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/1241_TIMEOUT.txt
2026-05-02T06:47:56.092356+00:00,PLANNER,1244,snake,instance-08.pddl,decstar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/1244_TIMEOUT.txt
2026-05-02T06:53:55.947211+00:00,PLANNER,1246,snake,instance-09.pddl,decstar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/1246_TIMEOUT.txt
2026-05-02T06:57:47.621320+00:00,PLANNER,1247,snake,instance-13.pddl,madagascar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/1247_TIMEOUT.txt
2026-05-02T06:59:55.683349+00:00,PLANNER,1248,snake,instance-11.pddl,decstar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/1248_TIMEOUT.txt
2026-05-02T07:03:48.190134+00:00,PLANNER,1249,snake,instance-14.pddl,madagascar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/1249_TIMEOUT.txt
2026-05-02T07:05:55.789874+00:00,PLANNER,1250,snake,instance-12.pddl,decstar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/1250_TIMEOUT.txt
2026-05-02T07:09:48.791276+00:00,PLANNER,1251,snake,instance-16.pddl,madagascar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/1251_TIMEOUT.txt
2026-05-02T07:11:56.080992+00:00,PLANNER,1252,snake,instance-13.pddl,decstar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/1252_TIMEOUT.txt
2026-05-02T07:15:49.355791+00:00,PLANNER,1253,snake,instance-17.pddl,madagascar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/1253_TIMEOUT.txt
2026-05-02T07:17:56.724459+00:00,PLANNER,1254,snake,instance-14.pddl,decstar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/1254_TIMEOUT.txt
2026-05-02T07:21:49.939356+00:00,PLANNER,1255,snake,instance-18.pddl,madagascar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/1255_TIMEOUT.txt
2026-05-02T07:23:56.630150+00:00,PLANNER,1256,snake,instance-16.pddl,decstar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/1256_TIMEOUT.txt
2026-05-02T07:27:50.511128+00:00,PLANNER,1257,snake,instance-19.pddl,madagascar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/1257_TIMEOUT.txt
2026-05-02T07:29:55.943303+00:00,PLANNER,1258,snake,instance-17.pddl,decstar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/1258_TIMEOUT.txt
2026-05-02T07:33:50.992322+00:00,PLANNER,1259,ricochet-robots,instance-01.pddl,madagascar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/1259_TIMEOUT.txt
2026-05-02T07:35:55.357927+00:00,PLANNER,1260,snake,instance-18.pddl,decstar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/1260_TIMEOUT.txt
2026-05-02T07:39:51.464809+00:00,PLANNER,1261,ricochet-robots,instance-02.pddl,madagascar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/1261_TIMEOUT.txt
2026-05-02T07:41:55.237008+00:00,PLANNER,1262,snake,instance-19.pddl,decstar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/1262_TIMEOUT.txt
2026-05-02T07:45:51.962998+00:00,PLANNER,1263,ricochet-robots,instance-03.pddl,madagascar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/1263_TIMEOUT.txt
2026-05-02T07:47:54.222546+00:00,PLANNER,1264,ricochet-robots,instance-01.pddl,decstar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/1264_TIMEOUT.txt
2026-05-02T07:51:52.425853+00:00,PLANNER,1267,ricochet-robots,instance-04.pddl,madagascar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/1267_TIMEOUT.txt
2026-05-02T07:57:47.978031+00:00,PLANNER,1268,ricochet-robots,instance-04.pddl,decstar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/1268_TIMEOUT.txt
2026-05-02T07:57:52.911482+00:00,PLANNER,1269,ricochet-robots,instance-07.pddl,madagascar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/1269_TIMEOUT.txt
2026-05-02T08:03:53.371934+00:00,PLANNER,1271,ricochet-robots,instance-08.pddl,madagascar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/1271_TIMEOUT.txt
2026-05-02T08:04:52.747608+00:00,PLANNER,1272,ricochet-robots,instance-08.pddl,decstar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/1272_TIMEOUT.txt
2026-05-02T08:09:53.832995+00:00,PLANNER,1274,ricochet-robots,instance-09.pddl,madagascar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/1274_TIMEOUT.txt
2026-05-02T08:11:08.046146+00:00,PLANNER,1275,ricochet-robots,instance-11.pddl,decstar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/1275_TIMEOUT.txt
2026-05-02T08:15:54.312096+00:00,PLANNER,1276,ricochet-robots,instance-11.pddl,madagascar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/1276_TIMEOUT.txt
2026-05-02T08:17:06.937078+00:00,PLANNER,1277,ricochet-robots,instance-12.pddl,decstar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/1277_TIMEOUT.txt
2026-05-02T08:21:54.765239+00:00,PLANNER,1279,ricochet-robots,instance-12.pddl,madagascar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/1279_TIMEOUT.txt
2026-05-02T08:23:27.166457+00:00,PLANNER,1280,ricochet-robots,instance-14.pddl,decstar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/1280_TIMEOUT.txt
2026-05-02T08:27:55.222198+00:00,PLANNER,1281,ricochet-robots,instance-13.pddl,madagascar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/1281_TIMEOUT.txt
2026-05-02T08:29:26.111273+00:00,PLANNER,1282,ricochet-robots,instance-16.pddl,decstar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/1282_TIMEOUT.txt
2026-05-02T08:33:55.676127+00:00,PLANNER,1283,ricochet-robots,instance-14.pddl,madagascar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/1283_TIMEOUT.txt
2026-05-02T08:35:25.978947+00:00,PLANNER,1284,ricochet-robots,instance-17.pddl,decstar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/1284_TIMEOUT.txt
2026-05-02T08:39:56.151330+00:00,PLANNER,1285,ricochet-robots,instance-16.pddl,madagascar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/1285_TIMEOUT.txt
2026-05-02T08:41:25.181016+00:00,PLANNER,1286,ricochet-robots,instance-18.pddl,decstar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/1286_TIMEOUT.txt
2026-05-02T08:45:56.639618+00:00,PLANNER,1287,ricochet-robots,instance-17.pddl,madagascar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/1287_TIMEOUT.txt
2026-05-02T08:47:24.554556+00:00,PLANNER,1288,ricochet-robots,instance-19.pddl,decstar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/1288_TIMEOUT.txt
2026-05-02T08:50:11.725953+00:00,PLANNER,1297,depots,instance-12.pddl,decstar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/1297_TIMEOUT.txt
2026-05-02T08:51:57.110301+00:00,PLANNER,1312,ricochet-robots,instance-18.pddl,madagascar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/1312_TIMEOUT.txt
2026-05-02T08:53:11.111749+00:00,PLANNER,1313,depots,instance-12.pddl,decstar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/1313_TIMEOUT.txt
2026-05-02T08:57:57.617731+00:00,PLANNER,1320,ricochet-robots,instance-19.pddl,madagascar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/1320_TIMEOUT.txt
2026-05-02T08:59:22.910593+00:00,PLANNER,1351,barman,instance-01.pddl,decstar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/1351_TIMEOUT.txt
2026-05-02T09:04:18.630148+00:00,PLANNER,1352,barman,instance-01.pddl,madagascar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/1352_TIMEOUT.txt
2026-05-02T09:05:22.577917+00:00,PLANNER,1353,barman,instance-02.pddl,decstar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/1353_TIMEOUT.txt
2026-05-02T09:10:19.078085+00:00,PLANNER,1355,barman,instance-02.pddl,madagascar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/1355_TIMEOUT.txt
2026-05-02T09:16:19.552341+00:00,PLANNER,1357,barman,instance-03.pddl,madagascar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/1357_TIMEOUT.txt
2026-05-02T09:16:44.196290+00:00,PLANNER,1358,barman,instance-07.pddl,decstar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/1358_TIMEOUT.txt
2026-05-02T09:22:43.639320+00:00,PLANNER,1360,barman,instance-08.pddl,decstar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/1360_TIMEOUT.txt
2026-05-02T09:25:10.545275+00:00,PLANNER,1361,barman,instance-07.pddl,madagascar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/1361_TIMEOUT.txt
2026-05-02T09:28:42.824452+00:00,PLANNER,1362,barman,instance-09.pddl,decstar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/1362_TIMEOUT.txt
2026-05-02T09:31:11.007247+00:00,PLANNER,1363,barman,instance-08.pddl,madagascar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/1363_TIMEOUT.txt
2026-05-02T09:34:42.300173+00:00,PLANNER,1365,barman,instance-11.pddl,decstar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/1365_TIMEOUT.txt
2026-05-02T09:40:41.690801+00:00,PLANNER,1367,barman,instance-12.pddl,decstar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/1367_TIMEOUT.txt
2026-05-02T09:43:22.854897+00:00,PLANNER,1368,barman,instance-12.pddl,madagascar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/1368_TIMEOUT.txt
2026-05-02T09:46:41.259968+00:00,PLANNER,1369,barman,instance-13.pddl,decstar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/1369_TIMEOUT.txt
2026-05-02T09:49:23.306474+00:00,PLANNER,1371,barman,instance-13.pddl,madagascar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/1371_TIMEOUT.txt
2026-05-02T09:53:59.132047+00:00,PLANNER,1372,barman,instance-16.pddl,decstar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/1372_TIMEOUT.txt
2026-05-02T09:55:23.747761+00:00,PLANNER,1374,barman,instance-14.pddl,madagascar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/1374_TIMEOUT.txt
2026-05-02T10:00:01.297730+00:00,PLANNER,1376,barman,instance-18.pddl,decstar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/1376_TIMEOUT.txt
2026-05-02T10:06:00.692225+00:00,PLANNER,1378,barman,instance-19.pddl,decstar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/1378_TIMEOUT.txt
2026-05-02T10:13:25.862827+00:00,PLANNER,1380,barman,instance-19.pddl,madagascar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/1380_TIMEOUT.txt
