Timestamp,Component,Run_ID,Domain,Problem,Planner,LLM,Iteration,Error_Type,Dump_Path
2026-05-25T19:56:28.877399+00:00,PLANNER,6763,snake,instance-14.pddl,decstar,gpt-5.4-2026-03-05,3,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage3/error_dumps/TIMEOUT/6763_TIMEOUT.txt
2026-05-25T20:00:22.499688+00:00,PLANNER,6764,snake,instance-11.pddl,decstar,claude-opus-4-6,3,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage3/error_dumps/TIMEOUT/6764_TIMEOUT.txt
2026-05-25T20:02:10.589452+00:00,PLANNER,6765,snake,instance-14.pddl,madagascar,gemini-3.1-pro-preview-customtools,1,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage3/error_dumps/TIMEOUT/6765_TIMEOUT.txt
2026-05-25T20:02:28.201093+00:00,PLANNER,6766,snake,instance-16.pddl,decstar,gpt-5.4-2026-03-05,3,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage3/error_dumps/TIMEOUT/6766_TIMEOUT.txt
2026-05-25T20:06:22.447431+00:00,PLANNER,6767,snake,instance-12.pddl,decstar,claude-opus-4-6,3,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage3/error_dumps/TIMEOUT/6767_TIMEOUT.txt
2026-05-25T20:08:11.241231+00:00,PLANNER,6768,snake,instance-16.pddl,madagascar,gemini-3.1-pro-preview-customtools,1,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage3/error_dumps/TIMEOUT/6768_TIMEOUT.txt
2026-05-25T20:08:28.119603+00:00,PLANNER,6769,snake,instance-17.pddl,decstar,gpt-5.4-2026-03-05,3,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage3/error_dumps/TIMEOUT/6769_TIMEOUT.txt
2026-05-25T20:12:25.555050+00:00,PLANNER,6770,snake,instance-13.pddl,decstar,claude-opus-4-6,3,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage3/error_dumps/TIMEOUT/6770_TIMEOUT.txt
2026-05-25T20:14:11.874182+00:00,PLANNER,6771,snake,instance-17.pddl,madagascar,gemini-3.1-pro-preview-customtools,1,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage3/error_dumps/TIMEOUT/6771_TIMEOUT.txt
2026-05-25T20:14:27.510594+00:00,PLANNER,6772,snake,instance-18.pddl,decstar,gpt-5.4-2026-03-05,3,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage3/error_dumps/TIMEOUT/6772_TIMEOUT.txt
2026-05-25T20:18:25.999290+00:00,PLANNER,6773,snake,instance-14.pddl,decstar,claude-opus-4-6,3,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage3/error_dumps/TIMEOUT/6773_TIMEOUT.txt
2026-05-25T20:20:12.602141+00:00,PLANNER,6774,snake,instance-18.pddl,madagascar,gemini-3.1-pro-preview-customtools,1,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage3/error_dumps/TIMEOUT/6774_TIMEOUT.txt
2026-05-25T20:20:27.648793+00:00,PLANNER,6775,snake,instance-19.pddl,decstar,gpt-5.4-2026-03-05,3,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage3/error_dumps/TIMEOUT/6775_TIMEOUT.txt
2026-05-25T20:24:28.896689+00:00,PLANNER,6779,snake,instance-16.pddl,decstar,claude-opus-4-6,3,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage3/error_dumps/TIMEOUT/6779_TIMEOUT.txt
2026-05-25T20:26:13.285158+00:00,PLANNER,6781,snake,instance-19.pddl,madagascar,gemini-3.1-pro-preview-customtools,1,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage3/error_dumps/TIMEOUT/6781_TIMEOUT.txt
2026-05-25T20:30:28.833086+00:00,PLANNER,6786,snake,instance-17.pddl,decstar,claude-opus-4-6,3,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage3/error_dumps/TIMEOUT/6786_TIMEOUT.txt
2026-05-25T20:33:22.084730+00:00,PLANNER,6788,snake,instance-04.pddl,madagascar,gemini-3.1-pro-preview-customtools,2,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage3/error_dumps/TIMEOUT/6788_TIMEOUT.txt
2026-05-25T20:36:28.861629+00:00,PLANNER,6790,snake,instance-18.pddl,decstar,claude-opus-4-6,3,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage3/error_dumps/TIMEOUT/6790_TIMEOUT.txt
2026-05-25T20:37:28.358958+00:00,PLANNER,6791,snake,instance-09.pddl,bfws,gpt-5.4-2026-03-05,1,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage3/error_dumps/TIMEOUT/6791_TIMEOUT.txt
2026-05-25T20:40:05.971399+00:00,PLANNER,6792,snake,instance-08.pddl,madagascar,gemini-3.1-pro-preview-customtools,2,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage3/error_dumps/TIMEOUT/6792_TIMEOUT.txt
2026-05-25T20:42:31.648704+00:00,PLANNER,6793,snake,instance-19.pddl,decstar,claude-opus-4-6,3,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage3/error_dumps/TIMEOUT/6793_TIMEOUT.txt
2026-05-25T20:43:28.876663+00:00,PLANNER,6795,snake,instance-11.pddl,bfws,gpt-5.4-2026-03-05,1,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage3/error_dumps/TIMEOUT/6795_TIMEOUT.txt
2026-05-25T20:46:06.547096+00:00,PLANNER,6799,snake,instance-09.pddl,madagascar,gemini-3.1-pro-preview-customtools,2,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage3/error_dumps/TIMEOUT/6799_TIMEOUT.txt
2026-05-25T20:49:29.376968+00:00,PLANNER,6802,snake,instance-12.pddl,bfws,gpt-5.4-2026-03-05,1,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage3/error_dumps/TIMEOUT/6802_TIMEOUT.txt
2026-05-25T20:53:07.223267+00:00,PLANNER,6804,snake,instance-12.pddl,madagascar,gemini-3.1-pro-preview-customtools,2,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage3/error_dumps/TIMEOUT/6804_TIMEOUT.txt
2026-05-25T20:55:32.864302+00:00,PLANNER,6805,snake,instance-13.pddl,bfws,gpt-5.4-2026-03-05,1,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage3/error_dumps/TIMEOUT/6805_TIMEOUT.txt
2026-05-25T20:59:07.847406+00:00,PLANNER,6807,snake,instance-13.pddl,madagascar,gemini-3.1-pro-preview-customtools,2,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage3/error_dumps/TIMEOUT/6807_TIMEOUT.txt
2026-05-25T21:01:33.399421+00:00,PLANNER,6808,snake,instance-14.pddl,bfws,gpt-5.4-2026-03-05,1,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage3/error_dumps/TIMEOUT/6808_TIMEOUT.txt
2026-05-25T21:05:11.442781+00:00,PLANNER,6810,snake,instance-14.pddl,madagascar,gemini-3.1-pro-preview-customtools,2,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage3/error_dumps/TIMEOUT/6810_TIMEOUT.txt
2026-05-25T21:07:33.923732+00:00,PLANNER,6811,snake,instance-16.pddl,bfws,gpt-5.4-2026-03-05,1,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage3/error_dumps/TIMEOUT/6811_TIMEOUT.txt
2026-05-25T21:08:20.201645+00:00,PLANNER,6812,snake,instance-12.pddl,bfws,claude-opus-4-6,1,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage3/error_dumps/TIMEOUT/6812_TIMEOUT.txt
2026-05-25T21:11:12.057543+00:00,PLANNER,6813,snake,instance-16.pddl,madagascar,gemini-3.1-pro-preview-customtools,2,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage3/error_dumps/TIMEOUT/6813_TIMEOUT.txt
2026-05-25T21:13:34.419686+00:00,PLANNER,6814,snake,instance-17.pddl,bfws,gpt-5.4-2026-03-05,1,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage3/error_dumps/TIMEOUT/6814_TIMEOUT.txt
2026-05-25T21:14:20.678440+00:00,PLANNER,6815,snake,instance-13.pddl,bfws,claude-opus-4-6,1,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage3/error_dumps/TIMEOUT/6815_TIMEOUT.txt
2026-05-25T21:17:12.664627+00:00,PLANNER,6816,snake,instance-17.pddl,madagascar,gemini-3.1-pro-preview-customtools,2,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage3/error_dumps/TIMEOUT/6816_TIMEOUT.txt
2026-05-25T21:19:34.922177+00:00,PLANNER,6817,snake,instance-18.pddl,bfws,gpt-5.4-2026-03-05,1,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage3/error_dumps/TIMEOUT/6817_TIMEOUT.txt
2026-05-25T21:20:21.165267+00:00,PLANNER,6818,snake,instance-14.pddl,bfws,claude-opus-4-6,1,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage3/error_dumps/TIMEOUT/6818_TIMEOUT.txt
2026-05-25T21:23:13.283735+00:00,PLANNER,6819,snake,instance-18.pddl,madagascar,gemini-3.1-pro-preview-customtools,2,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage3/error_dumps/TIMEOUT/6819_TIMEOUT.txt
2026-05-25T21:25:35.406258+00:00,PLANNER,6820,snake,instance-19.pddl,bfws,gpt-5.4-2026-03-05,1,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage3/error_dumps/TIMEOUT/6820_TIMEOUT.txt
2026-05-25T21:26:24.638076+00:00,PLANNER,6822,snake,instance-16.pddl,bfws,claude-opus-4-6,1,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage3/error_dumps/TIMEOUT/6822_TIMEOUT.txt
2026-05-25T21:29:16.910830+00:00,PLANNER,6825,snake,instance-19.pddl,madagascar,gemini-3.1-pro-preview-customtools,2,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage3/error_dumps/TIMEOUT/6825_TIMEOUT.txt
2026-05-25T21:32:25.174175+00:00,PLANNER,6830,snake,instance-17.pddl,bfws,claude-opus-4-6,1,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage3/error_dumps/TIMEOUT/6830_TIMEOUT.txt
2026-05-25T21:38:25.702415+00:00,PLANNER,6833,snake,instance-18.pddl,bfws,claude-opus-4-6,1,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage3/error_dumps/TIMEOUT/6833_TIMEOUT.txt
2026-05-25T21:38:49.811857+00:00,PLANNER,6834,snake,instance-04.pddl,madagascar,gemini-3.1-pro-preview-customtools,3,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage3/error_dumps/TIMEOUT/6834_TIMEOUT.txt
2026-05-25T21:41:27.566272+00:00,PLANNER,6836,snake,instance-09.pddl,bfws,gpt-5.4-2026-03-05,2,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage3/error_dumps/TIMEOUT/6836_TIMEOUT.txt
2026-05-25T21:44:26.269808+00:00,PLANNER,6837,snake,instance-19.pddl,bfws,claude-opus-4-6,1,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage3/error_dumps/TIMEOUT/6837_TIMEOUT.txt
2026-05-25T21:45:22.212719+00:00,PLANNER,6839,snake,instance-08.pddl,madagascar,gemini-3.1-pro-preview-customtools,3,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage3/error_dumps/TIMEOUT/6839_TIMEOUT.txt
2026-05-25T21:51:22.733942+00:00,PLANNER,6845,snake,instance-09.pddl,madagascar,gemini-3.1-pro-preview-customtools,3,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage3/error_dumps/TIMEOUT/6845_TIMEOUT.txt
2026-05-25T21:52:52.926452+00:00,PLANNER,6847,snake,instance-12.pddl,bfws,gpt-5.4-2026-03-05,2,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage3/error_dumps/TIMEOUT/6847_TIMEOUT.txt
2026-05-25T21:58:45.993652+00:00,PLANNER,6849,snake,instance-12.pddl,madagascar,gemini-3.1-pro-preview-customtools,3,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage3/error_dumps/TIMEOUT/6849_TIMEOUT.txt
2026-05-25T21:58:53.456627+00:00,PLANNER,6850,snake,instance-13.pddl,bfws,gpt-5.4-2026-03-05,2,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage3/error_dumps/TIMEOUT/6850_TIMEOUT.txt
2026-05-25T22:00:46.745637+00:00,PLANNER,6851,snake,instance-09.pddl,bfws,claude-opus-4-6,2,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage3/error_dumps/TIMEOUT/6851_TIMEOUT.txt
2026-05-25T22:04:46.577816+00:00,PLANNER,6852,snake,instance-13.pddl,madagascar,gemini-3.1-pro-preview-customtools,3,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage3/error_dumps/TIMEOUT/6852_TIMEOUT.txt
2026-05-25T22:04:56.540142+00:00,PLANNER,6853,snake,instance-14.pddl,bfws,gpt-5.4-2026-03-05,2,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage3/error_dumps/TIMEOUT/6853_TIMEOUT.txt
2026-05-25T22:10:47.209410+00:00,PLANNER,6855,snake,instance-14.pddl,madagascar,gemini-3.1-pro-preview-customtools,3,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage3/error_dumps/TIMEOUT/6855_TIMEOUT.txt
2026-05-25T22:10:57.065447+00:00,PLANNER,6856,snake,instance-16.pddl,bfws,gpt-5.4-2026-03-05,2,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage3/error_dumps/TIMEOUT/6856_TIMEOUT.txt
2026-05-25T22:12:00.751951+00:00,PLANNER,6857,snake,instance-12.pddl,bfws,claude-opus-4-6,2,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage3/error_dumps/TIMEOUT/6857_TIMEOUT.txt
2026-05-25T22:16:47.863678+00:00,PLANNER,6858,snake,instance-16.pddl,madagascar,gemini-3.1-pro-preview-customtools,3,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage3/error_dumps/TIMEOUT/6858_TIMEOUT.txt
2026-05-25T22:16:57.601385+00:00,PLANNER,6859,snake,instance-17.pddl,bfws,gpt-5.4-2026-03-05,2,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage3/error_dumps/TIMEOUT/6859_TIMEOUT.txt
2026-05-25T22:18:01.313425+00:00,PLANNER,6860,snake,instance-13.pddl,bfws,claude-opus-4-6,2,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage3/error_dumps/TIMEOUT/6860_TIMEOUT.txt
2026-05-25T22:22:48.475944+00:00,PLANNER,6861,snake,instance-17.pddl,madagascar,gemini-3.1-pro-preview-customtools,3,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage3/error_dumps/TIMEOUT/6861_TIMEOUT.txt
2026-05-25T22:23:01.140560+00:00,PLANNER,6862,snake,instance-18.pddl,bfws,gpt-5.4-2026-03-05,2,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage3/error_dumps/TIMEOUT/6862_TIMEOUT.txt
2026-05-25T22:24:01.894888+00:00,PLANNER,6863,snake,instance-14.pddl,bfws,claude-opus-4-6,2,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage3/error_dumps/TIMEOUT/6863_TIMEOUT.txt
2026-05-25T22:28:52.101920+00:00,PLANNER,6864,snake,instance-18.pddl,madagascar,gemini-3.1-pro-preview-customtools,3,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage3/error_dumps/TIMEOUT/6864_TIMEOUT.txt
2026-05-25T22:29:04.661287+00:00,PLANNER,6865,snake,instance-19.pddl,bfws,gpt-5.4-2026-03-05,2,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage3/error_dumps/TIMEOUT/6865_TIMEOUT.txt
2026-05-25T22:30:02.435928+00:00,PLANNER,6868,snake,instance-16.pddl,bfws,claude-opus-4-6,2,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage3/error_dumps/TIMEOUT/6868_TIMEOUT.txt
2026-05-25T22:34:52.755146+00:00,PLANNER,6871,snake,instance-19.pddl,madagascar,gemini-3.1-pro-preview-customtools,3,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage3/error_dumps/TIMEOUT/6871_TIMEOUT.txt
2026-05-25T22:36:02.928851+00:00,PLANNER,6877,snake,instance-17.pddl,bfws,claude-opus-4-6,2,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage3/error_dumps/TIMEOUT/6877_TIMEOUT.txt
2026-05-25T22:42:03.468875+00:00,PLANNER,6887,snake,instance-18.pddl,bfws,claude-opus-4-6,2,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage3/error_dumps/TIMEOUT/6887_TIMEOUT.txt
2026-05-25T22:44:31.781109+00:00,PLANNER,6890,snake,instance-09.pddl,bfws,gpt-5.4-2026-03-05,3,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage3/error_dumps/TIMEOUT/6890_TIMEOUT.txt
2026-05-25T22:48:06.970868+00:00,PLANNER,6899,snake,instance-19.pddl,bfws,claude-opus-4-6,2,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage3/error_dumps/TIMEOUT/6899_TIMEOUT.txt
2026-05-25T22:55:46.435997+00:00,PLANNER,6913,snake,instance-12.pddl,bfws,gpt-5.4-2026-03-05,3,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage3/error_dumps/TIMEOUT/6913_TIMEOUT.txt
2026-05-25T23:01:46.959674+00:00,PLANNER,6926,snake,instance-13.pddl,bfws,gpt-5.4-2026-03-05,3,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage3/error_dumps/TIMEOUT/6926_TIMEOUT.txt
2026-05-25T23:03:32.935151+00:00,PLANNER,6929,snake,instance-09.pddl,bfws,claude-opus-4-6,3,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage3/error_dumps/TIMEOUT/6929_TIMEOUT.txt
2026-05-25T23:07:47.473103+00:00,PLANNER,6933,snake,instance-14.pddl,bfws,gpt-5.4-2026-03-05,3,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage3/error_dumps/TIMEOUT/6933_TIMEOUT.txt
2026-05-25T23:13:47.970724+00:00,PLANNER,6935,snake,instance-16.pddl,bfws,gpt-5.4-2026-03-05,3,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage3/error_dumps/TIMEOUT/6935_TIMEOUT.txt
2026-05-25T23:13:51.596036+00:00,PLANNER,6936,visitall,instance-01.pddl,decstar,gemini-3.1-pro-preview-customtools,1,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage3/error_dumps/TIMEOUT/6936_TIMEOUT.txt
2026-05-25T23:15:09.076412+00:00,PLANNER,6937,snake,instance-12.pddl,bfws,claude-opus-4-6,3,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage3/error_dumps/TIMEOUT/6937_TIMEOUT.txt
2026-05-25T23:19:51.469509+00:00,PLANNER,6938,snake,instance-17.pddl,bfws,gpt-5.4-2026-03-05,3,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage3/error_dumps/TIMEOUT/6938_TIMEOUT.txt
2026-05-25T23:19:51.564121+00:00,PLANNER,6939,visitall,instance-02.pddl,decstar,gemini-3.1-pro-preview-customtools,1,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage3/error_dumps/TIMEOUT/6939_TIMEOUT.txt
2026-05-25T23:21:09.569899+00:00,PLANNER,6940,snake,instance-13.pddl,bfws,claude-opus-4-6,3,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage3/error_dumps/TIMEOUT/6940_TIMEOUT.txt
2026-05-25T23:25:50.759698+00:00,PLANNER,6941,visitall,instance-03.pddl,decstar,gemini-3.1-pro-preview-customtools,1,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage3/error_dumps/TIMEOUT/6941_TIMEOUT.txt
2026-05-25T23:25:52.032940+00:00,PLANNER,6942,snake,instance-18.pddl,bfws,gpt-5.4-2026-03-05,3,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage3/error_dumps/TIMEOUT/6942_TIMEOUT.txt
2026-05-25T23:27:13.067087+00:00,PLANNER,6943,snake,instance-14.pddl,bfws,claude-opus-4-6,3,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage3/error_dumps/TIMEOUT/6943_TIMEOUT.txt
2026-05-25T23:31:53.068935+00:00,PLANNER,6944,visitall,instance-04.pddl,decstar,gemini-3.1-pro-preview-customtools,1,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage3/error_dumps/TIMEOUT/6944_TIMEOUT.txt
2026-05-25T23:31:53.140349+00:00,PLANNER,6945,snake,instance-19.pddl,bfws,gpt-5.4-2026-03-05,3,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage3/error_dumps/TIMEOUT/6945_TIMEOUT.txt
2026-05-25T23:33:13.582920+00:00,PLANNER,6949,snake,instance-16.pddl,bfws,claude-opus-4-6,3,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage3/error_dumps/TIMEOUT/6949_TIMEOUT.txt
2026-05-25T23:37:52.636965+00:00,PLANNER,6950,visitall,instance-07.pddl,decstar,gemini-3.1-pro-preview-customtools,1,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage3/error_dumps/TIMEOUT/6950_TIMEOUT.txt
2026-05-25T23:38:24.156350+00:00,PLANNER,6951,snake,instance-04.pddl,madagascar,gpt-5.4-2026-03-05,1,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage3/error_dumps/TIMEOUT/6951_TIMEOUT.txt
2026-05-25T23:39:14.068330+00:00,PLANNER,6953,snake,instance-17.pddl,bfws,claude-opus-4-6,3,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage3/error_dumps/TIMEOUT/6953_TIMEOUT.txt
2026-05-25T23:43:52.447729+00:00,PLANNER,6954,visitall,instance-08.pddl,decstar,gemini-3.1-pro-preview-customtools,1,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage3/error_dumps/TIMEOUT/6954_TIMEOUT.txt
2026-05-25T23:44:44.856985+00:00,PLANNER,6955,snake,instance-08.pddl,madagascar,gpt-5.4-2026-03-05,1,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage3/error_dumps/TIMEOUT/6955_TIMEOUT.txt
2026-05-25T23:45:17.572831+00:00,PLANNER,6956,snake,instance-18.pddl,bfws,claude-opus-4-6,3,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage3/error_dumps/TIMEOUT/6956_TIMEOUT.txt
2026-05-25T23:49:52.246980+00:00,PLANNER,6957,visitall,instance-09.pddl,decstar,gemini-3.1-pro-preview-customtools,1,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage3/error_dumps/TIMEOUT/6957_TIMEOUT.txt
2026-05-25T23:50:45.461315+00:00,PLANNER,6958,snake,instance-09.pddl,madagascar,gpt-5.4-2026-03-05,1,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage3/error_dumps/TIMEOUT/6958_TIMEOUT.txt
2026-05-25T23:51:18.080844+00:00,PLANNER,6959,snake,instance-19.pddl,bfws,claude-opus-4-6,3,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage3/error_dumps/TIMEOUT/6959_TIMEOUT.txt
2026-05-25T23:55:51.221613+00:00,PLANNER,6964,visitall,instance-11.pddl,decstar,gemini-3.1-pro-preview-customtools,1,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage3/error_dumps/TIMEOUT/6964_TIMEOUT.txt
2026-05-25T23:57:40.367786+00:00,PLANNER,6965,snake,instance-12.pddl,madagascar,gpt-5.4-2026-03-05,1,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage3/error_dumps/TIMEOUT/6965_TIMEOUT.txt
2026-05-25T23:57:51.159878+00:00,PLANNER,6966,snake,instance-04.pddl,madagascar,claude-opus-4-6,1,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage3/error_dumps/TIMEOUT/6966_TIMEOUT.txt
2026-05-26T00:01:50.225840+00:00,PLANNER,6968,visitall,instance-12.pddl,decstar,gemini-3.1-pro-preview-customtools,1,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage3/error_dumps/TIMEOUT/6968_TIMEOUT.txt
2026-05-26T00:03:40.934919+00:00,PLANNER,6969,snake,instance-13.pddl,madagascar,gpt-5.4-2026-03-05,1,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage3/error_dumps/TIMEOUT/6969_TIMEOUT.txt
2026-05-26T00:04:11.390416+00:00,PLANNER,6970,snake,instance-08.pddl,madagascar,claude-opus-4-6,1,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage3/error_dumps/TIMEOUT/6970_TIMEOUT.txt
2026-05-26T00:07:49.282535+00:00,PLANNER,6971,visitall,instance-13.pddl,decstar,gemini-3.1-pro-preview-customtools,1,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage3/error_dumps/TIMEOUT/6971_TIMEOUT.txt
